Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
19478,3,0,1,2,2,why adonnis look like he bout to sell the most ghetto used cars of 2014
19479,3,0,0,3,2,15thingsilove when he wraps his arms around my waist while i am making dinner yellow roses pearls anything coach a
19480,3,0,0,3,2,its the start of another yellow jacket season tonight how about a for all the jacket fans gtvt1
19481,3,0,0,3,2,rise rhyme snowpatricksday on in the am wear your green dance a jig sing a lively tune w me http
19482,3,0,3,0,1,can you call someone a racist then call them white bitch in the same sentence without losing credibility
19483,3,0,3,0,1,people person so you know lil gabby got hoes
19484,3,0,3,0,1,bitch you all relationship are not shit but a theory
19485,3,0,3,0,1,girls really be comfortable with they dudes addressing them as they bitch i am sorry but that will never fly with me
19486,3,0,3,0,1,you should not bitch about anything until you are in a 21 person group chat
19487,3,0,3,0,1,bow down to me bitches i am your chief
19488,3,0,0,3,2,girls do not let a guy treat you like a yellow starburst you are a pink starburst
19489,3,1,2,0,1,me let us try a 2nd attempt of my first day of work the cold haha yeah right i fucked your car and your bitch
19490,3,0,0,3,2,the birds outside my bedroom window have way too much to talk about for first thing in the morning mrrrrrrr
19491,3,0,3,0,1,shut up bitch lol
19492,3,0,1,2,2,i do not think i even been in a real relationship i thought they was real but they were just trash
19493,3,0,3,0,1,13hours of hell obama flat out lied to get reelected killery what different does it make now karma it is a bitch http
19494,3,0,0,3,2,world cup 2014 diary argentina mock brazil with twirling towels photo getty
19495,3,1,2,0,1,side hoes shall only eat side dishes fo ye are what ye eats traprinthions 10 17
19496,6,0,6,0,1,wtf was drake asking us to pull over so he can get my autograph bitch i m scheelp fuck you drake
19497,3,0,2,1,1,i am just ready to get engaged so i can meet the new wave of are not shit bitches outchea
19498,3,0,0,3,2,confused are lefties using the bridgeghazi hashtag to mock the bridge situation as frivolous or seriously equating the t
19499,3,0,0,3,2,me and are in our yellow submarine right now
19500,3,2,1,0,0,
19501,3,0,3,0,1,  wtf this bitch broke her arm eery time she hit the shit
19502,3,3,0,0,0,
19503,3,0,0,3,2,being a good citizen picking up trash
19504,3,0,3,0,1,bitches be handin out neck like free chinese food samples at the mall and go to bed every night wondering why they are not
19505,3,0,3,0,1,you are a pussy you have more cargo shorts in your avi than fucks i give
19506,3,0,0,3,2,the afc was trash last season especially the afc south jags could make a playoff push if they have a great draft not jo
19507,6,0,6,0,1,cleveland nigga i am fly we switcharoo bitches no lie
19508,3,0,3,0,1,if she got the chipotle plug cuff that hoe twitterlessalex
19509,3,0,2,1,1,stop forcing ya kids to take these pictures you trying to trap niggas online wit you funky hoes
19510,3,0,3,0,1,happy halloween bitches katiedodds15 halloween cle
19511,3,1,2,0,1,i bet there are hella rednecks who just got super pissed at that coke commercial
19512,3,0,3,0,1,i am honestly surprised some of you guys have ever seen a pussy
19513,3,0,3,0,1,show me your pussy
19514,3,0,3,0,1,lmao what my nigga just told me hoes these days they lovin the crew gd
19515,3,0,2,1,1,nigguh waldo had chipotle waiting for him at his house lucky soab lol
19516,3,1,2,0,1,if you ever had an abortion you got cemetery pussy omg lmao
19517,3,0,3,0,1,i still are not got the time for a bitch to be acting iffy
19518,3,0,3,0,1,always a fat bitch in the handicap spot but never a dude in a wheelchair
19519,6,0,0,6,2,mt us ghettos driven by liberal ideology redmeat
19520,3,0,2,1,1,egg avi in my mentions with 0 followers pussy bo do not want war
19521,3,0,3,0,1,
19522,3,0,1,2,2,sonia never criticises kejriwal who trashes every other leader never criticises sonia touching yok
19523,3,0,3,0,1,hits blunt if a guy talk to 5 girls is he a hoe or does he have hoes
19524,3,0,3,0,1,so yeah is the fucking best and i would really hate living if i did not know her my bad bitch appreciation pos
19525,3,0,0,3,2,morgan park kids like to pop fire crackers in the school now
19526,3,0,1,2,2,vermontgirlsbelike my hick accent comes out when i get around my family vermontproblems
19527,3,0,3,0,1,all the bitches who called me a hoe in high school got like 2 3 kids now
19528,9,0,3,6,2,emma watson theoscars2014
19529,3,0,1,2,2,
19530,3,0,0,3,2,  if you would marry scarlett johansson
19531,3,0,2,1,1,
19532,3,0,3,0,1,chicks think that having sex with a guy for months automatically makes him their boyfriend bitch did you ask him
19533,3,1,0,2,2,lmao they all trash before after
19534,3,0,3,0,1,based on my starbucks drink choices i admit that i am in fact a basic bitch
19535,3,0,2,1,1,cannot wait to eat metropole and see my friends bring on those damn yellow penguins ro
19536,3,0,0,3,2,farewellcaptain what a way for derek jeter to close his yankee stadium career
19537,3,0,3,0,1,fuck that she better laminate my face you re a grown man and think eating pussy is emasculating
19538,3,0,3,0,1,things to remember sometimes being a bitch is necessary stick to your guns impromptu solo dance parties are good fo
19539,3,0,3,0,1,tom ford probably fucking all these hoes he probably would be if he was not a homosexual
19540,3,0,3,0,1,c is for cunt you is for you are a cunt n is for not sure you know this but you are a cunt t is for turn around bitch you are a cunt
19541,3,0,3,0,1,all these hoes always talkin shit about there guy look bitch if your going to talk shit to me i will be happy to smack you in yo
19542,3,1,2,0,1,
19543,3,0,3,0,1,you ex bitches need to realize
19544,3,0,3,0,1,i know where i would be tonight if i was in atl mansionelan i can bet that bitch gone be lit tonight
19545,3,0,3,0,1,you see her nudes she must have beat her own pussy up salute
19546,3,0,2,1,1,ead especially after rita died dexter was just as trash as breaking bad
19547,3,0,1,2,2,i am not telling you to like al green or otis redding stop missing the point just do not call them trash tell me you
19548,3,0,3,0,1,stop fucking calling these legends trash cuz the top artists of our generation take from the legends
19549,3,0,3,0,1,
19550,3,0,3,0,1,do not be sorry hoe be careful
19551,3,0,3,0,1,its 2 things in this world that i are not seen that is a ufo a bitch that i need
19552,3,1,2,0,1,lmaoo nigger is scared so results are supposed to be out today lol lol
19553,3,0,3,0,1,i hate when old bitches wear clothes these young hoes be wearing like stay yo ass in yo age group
19554,3,0,2,1,1,i hate when bitches twerk to slow songs
19556,6,0,6,0,1,i need some phenomenal head like someone who was born and breed to eat pussy someone who is an adept when it cums to tong
19557,6,0,6,0,1,corny ass hoes always got my name in they mouth
19558,3,0,3,0,1,get with the winning team hoe
19559,3,0,3,0,1,that bitch lebron counted to like 6 he ain t eem give miami 6 yrs
19560,3,0,3,0,1,why do hoes always want to come bacc when they did not have to leave in the first place
19561,3,1,2,0,1,thanks for being black in darth and now 17 years old you kinky hentai son of a bitch
19562,6,6,0,0,0,
19563,3,0,3,0,1,some niggas be so pressed for pussy my bad yes some
19564,3,0,3,0,1,my next bitch got to take me out just because
19565,3,0,3,0,1,niggas talk more than bitches these days
19566,3,0,2,1,1,every girl sucks dick do not let that bitch fool you
19567,3,0,3,0,1,if he asks what you about to do after you all get done fucking you a hoe
19568,3,0,3,0,1,also i know one ho in particular who loves pointing out that everyone else is a ho lol
19569,3,0,3,0,1,i always waste my time on irrelevant bitches
19570,3,0,3,0,1,all i see on my timeline is ebola ebola ebola i hate school ebola ebola some twitter hoes selfie ebola ebola pull out ga
19571,3,0,3,0,1,how i am a hoe if i only fucked 2 men bitch cuz they was best friends
19572,3,0,3,0,1,  if your girl smoke weed the dopeman slamming your bitch for a g but that is relationship goals to y a
19573,3,1,2,0,1,  wow she let quite a few niggas beat equal opportunity pussy
19574,3,0,3,0,1,
19575,3,0,3,0,1,a woman never cheated unless a man drove her to do it men only cheat for new pussy
19576,3,1,2,0,1,i do not do nothin for no bitch that she would not do for me
19577,3,0,3,0,1,i am missing a few things i really need in my life iphone 6 ios 8 ps4 some bitches and a new car
19578,3,0,2,1,1,if i get 30 or more retweets that is proof i get 0 bitches let us settle this once and for all
19579,3,0,1,2,2,if you acted like a hoe after we broke up i am not wrong for thinking you were a hoe all along
19580,3,0,3,0,1,if your friend is a hoe you a hoe too birds of a feather flock together
19581,3,0,3,0,1,if your girl see that another girl likes you her name is this bitch until further notice
19582,3,0,3,0,1,men only cheat for pussy women cheat cuz they think they have 2 soulmates
19583,3,0,3,0,1,  if no bitches texting you right now
19584,3,0,3,0,1,  if you lost all your bitches
19585,3,1,2,0,1,stop respecting women who admit to having a hoe phase
19586,3,3,0,0,0,stop stalkin your girl social media you bitch ass nigga
19587,3,0,3,0,1,stop wasting texts on bitches who are not tryna fuck you
19588,3,0,3,0,1,you a faggot if you heat up leftover pizza
19589,3,0,3,0,1,you a hoe if you have children and you are still awake
19590,3,0,3,0,1,women who need to be put in their place are trash you are a human not a pet bitch relax
19591,3,1,2,0,1,you all bitches got to stop pushing away the niggas who really care about you all for these niggas who do not give a fuck
19592,3,0,3,0,1,your girl swear you cheating until you fuck a bitch for real then it is omg how could you
19593,3,0,3,0,1,why are pussy farts so embarrassing
19594,3,1,2,0,1,get a girl with good hair you do not want a bitch that got nappy ass hair yo kids gone end up having bb s nigga
19595,3,0,3,0,1,you bitches make everything a relationship goal
19596,4,0,3,1,1,lol i have an obsession with smell goods candles plug ins spray the smelly good wax thingys pussy
19597,3,0,3,0,1,females be 14 acting 18 turning up like they 21 throwing the pussy like they 25 but still cannot pass alg
19598,3,0,3,0,1,do not wife a hoe end up like these 2
19599,3,0,2,1,1,
19600,3,0,2,1,1,i got to curve these hoes before they have a chance to curve me
19601,3,0,3,0,1,kim k got bitches thinkin being a hoe is a career with health care benefits
19602,3,0,3,0,1,this was the most racist bitch in the world
19603,3,0,3,0,1,can i bring another bitch let us have a 3some
19604,3,0,3,0,1,a boyfriend and girlfriend suppose to laugh at these hoes together a guy should never have these hoes laughing at his girl
19605,3,0,3,0,1,girls favorite line go talk to yo hoes
19606,3,0,3,0,1,i am about to get wifey not cunt who spreads legs for anyone settle for nothing but the rarest difference better you and me lmao
19607,3,0,0,3,2,touch my swag wish you could i look fly i look good on my momma on my ho
19608,3,0,3,0,1,retweet for big booty bitches
19609,3,0,1,2,2,  most trash halloween candy of all time do not debate me on this
19610,3,0,3,0,1,bruh i never seen so many ugly bitches in one picture before smh is that luda
19611,3,0,1,2,2,bruhhhhh i want some oreos and milk
19612,3,0,0,3,2,  thotgoals i want to learn how to jigg really good so i can be in the circle
19613,3,0,3,0,1,
19615,3,0,3,0,1,for all you bitches that think you are a bad bitch please tell that to rhonda rousey
19616,3,1,2,0,1,took this bitch 3 months to put a scarf on smfh
19617,3,0,2,1,1,every time a black woman says oh bitch i smile
19618,3,0,3,0,1,niggas gossip like bitches but yet they be the realest niggas though i do not understand
19619,3,1,2,0,1,when she comes through with the nudes but they trash but she got big titties
19620,3,0,3,0,1,it goes from babe to bitch i love you to i hate you i need you to fuck you you re my everything to you
19621,3,0,3,0,1,when that one stupid bitch pops up on your timeline
19622,3,0,1,2,2,should have lost in carolina in houston tonight in st louis lucky seahawks are complete trash
19623,6,0,6,0,1,1st show proof i sold pussy for 65 i will wait
19624,3,1,2,0,1,you a faggot if you use uber because real niggas drive drunk
19625,3,0,3,0,1,this bitch really happy she got 60k followers from getting kicked out of a moving car by her abusive bf and almost dyi
19626,3,0,3,0,1,i hate when people take a picture and be like do not mind the background nah bitch i am going to mind
19627,3,0,3,0,1,ever stay home from school and look at the clock and say yeah those bitches in math right now
19628,3,0,1,2,2,what i wish i can do every time i day playing flappy birds foreall
19630,3,0,3,0,1,if she can roll wife that bitch
19631,3,0,3,0,1,every females worried about being played every nigga worried she a hoe so nothing but games will b played wit that minds
19632,3,0,3,0,1,dame the type of bitch that go to jail to meet men
19633,3,0,3,0,1,these bitches do not love nobody the ho s is for everybody
19634,3,1,2,0,1,i want to watch a nigger made before christmas
19635,3,0,3,0,1,there is pussy makeup
19636,3,0,3,0,1,ifwedate get rid of your ex s get rid of your hoes we do not need no interference
19637,3,0,3,0,1,
19638,3,0,3,0,1,all relationships come w hatin ass hoes drama jealousy arguments all that only real couples laugh at the shit
19639,3,1,2,0,1,white bitches win again smh i fucking hate you
19640,3,0,3,0,1,bitch get it how you live
19641,3,0,3,0,1,  it is bout that time were i feel like beening a hard working woman and a stripper hoe by night do
19642,3,0,3,0,1,every bitch with her ass out on instagram bio be like deleted at 100k for booking email backpagepussy com
19643,3,0,3,0,1,a real hoe will never let you turn her into a house wife she will let you know what it is before you start catching fe
19644,3,0,3,0,1,you all bitches do not know how to be friends
19645,3,0,3,0,1,them other bitches are not got nothing on me i can tell by how your still fucking with meeeee
19646,3,0,3,0,1,fuck you are wcw let me see wat you are current bitch look like oowe
19647,3,0,3,0,1,you got to be able to keep a bitch on her feet or she will be on her knees with the next nigga
19648,3,0,3,0,1,if i got time to hold my phone the whole time we having sex yo pussy trash
19649,3,0,3,0,1,when you having a girls night and you cooking for ya bitches ctfu ghettogirls
19650,3,1,2,0,1,
19651,3,0,3,0,1,ego so big i must admit i got every reason to feel like i am that bitch
19652,3,1,2,0,1,when you hoes gone learn second place do not get a prize
19653,3,0,3,0,1,that are not my hoe this is the same man that wants to be godly
19654,3,0,3,0,1,500 years of racism and they think nigger hurts my feelings lol white people are funny
19655,3,0,0,3,2,dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in
19656,3,1,2,0,1,she called me mexican is that all she have on me though i am a proud hispanic bitch sure liked this dick though hoe
19657,3,2,1,0,0,i hate hoe ass people
19658,6,0,6,0,1,iont got not type bad bitches is the only thing that i like
19659,3,0,3,0,1,
19660,3,0,3,0,1,these hoes are not loyal
19661,3,0,3,0,1,i hate seeing a nice fee wit a weak nigga be like girl yu retarded r sumn uon know yu cud have me
19662,3,0,3,0,1,i just want to leave this bitch for a weekend
19663,6,0,6,0,1,if you hatin you just need some pussy
19664,6,0,6,0,1,  ike fixing to have the bitter bitches upsaught and he do not care lmao not at all
19665,3,0,3,0,1,trey songz album is about being a single hoe ass nigga lol
19666,3,0,3,0,1,this bitch real nasty ah need her
19667,3,0,3,0,1,i am sick of bitches bitching about other bitches
19668,3,0,3,0,1,go talk to your hoes
19669,3,0,3,0,1,the easy way out while you females calling them hoes asking if they want ketchup with they fries
19670,3,0,0,3,2,the radio is trash
19671,6,0,6,0,1,if a bitch do not act crazy over you she do not really want you
19672,3,0,3,0,1,jacob needs to stop being a little bitch and follow me on instagram
19673,3,2,1,0,0,man some lame niggah when i find him i am unfollowing tf out his ass
19674,3,0,3,0,1,lol when bitches tryna chill with me like do you kno who i am i am the mother fuxin dory hoe i touched the butt
19675,6,0,6,0,1,i am hooked on money the pussy and weed is just a bonus
19676,3,0,3,0,1,quit it with that you got hoes shit you are not got a got damn thanggg witcha ugly ass
19677,3,0,3,0,1,eat my pussy
19679,3,0,3,0,1,you are not a bad bitch if you got bad habits
19680,3,0,3,0,1,i kno you want to roll w a bitch like me
19681,3,1,2,0,1,i never had a nigga taken from me in order to take him from me he must not return keep that in mind bitch
19682,3,0,0,3,2,exclusive ars ne wenger gave two yellow cards red card while refereeing a charity match in rome
19683,6,1,5,0,1,
19684,3,0,3,0,1,craziest bitches got the best pussy
19685,3,0,3,0,1,ugly bitches like to argue a lot
19686,3,0,0,3,2,i love black shoes because i can match them with anything but i also need some colored shoes
19687,3,0,1,2,2,significant number of us tweets were americans flipping the bird to is uk not so much
19688,3,0,3,0,1,twitter is suspending the shit out of is multiple iterations of new regional accounts opening today and suspended within ho
19689,3,2,1,0,0,i love cripples look at all these fucking cripples goddamit i am a people person
19690,3,0,3,0,1,if you call a player a pussy when he is sidelined by concussion and a low class when he trash talks you might be a f
19691,3,0,0,3,2,whatta co inky dink irs cancelled contract with email backup company right after lerner s computer crash
19692,3,0,2,1,1,half of it will be about how you became ghetto in compton
19693,3,1,2,0,1,ayyy what fags
19694,3,0,3,0,1,lmfaoooooooooooooooo put that muthafuckin jelly on that bread bitch spread it
19695,3,0,3,0,1,i m running like a bitch michael clifford role model and inspiration to many
19696,3,0,3,0,1,if you ate my pussy do not ever try to disrespect me fck nigga i fed you
19697,6,1,5,0,1,i hate girls that be like i cannot talk to you you got too many hoes bitch where ya competitive spirit at
19698,3,1,2,0,1,niggas expect you to pull this out when they ask where the hoes at
19699,3,0,3,0,1,the nigga with no future always have the most hoes
19700,3,0,1,2,2,doing nothing as an agenda unbelievable that the dems failed to use that against the teabaggers
19701,3,0,3,0,1,just texted my phone this bitch just blew my high
19702,3,0,3,0,1,rihanna is currently dropping bombs on you bitches
19703,3,0,3,0,1,give me head kiss yo bitch you a ill nigga
19704,6,0,6,0,1,hickeys hurt i do not see how people always have them hoes
19705,3,0,3,0,1,when you a bitch they never talking bout you all of a sudden
19706,3,0,3,0,1,
19707,3,0,3,0,1,attractive girls are always the most insecure while these shrek looking bitches walk around thinking their the shit
19708,3,1,2,0,1,just seen this little yellow nigga who lives in a pineapple that is some crazy shit
19709,3,1,2,0,1,maybe all these fake bitches will pretend to be real for halloween
19710,3,0,3,0,1,school does not even test your intelligence it tests you are memory it tests my ability to keep calm and not slap a bitch
19711,3,0,3,0,1,unloyal girls turn good guys into assholes and unloyal guys turn good women into bitches
19712,3,0,3,0,1,i hate seeing people with money spend it on stupid shit you do not need 11 tvs a shark tank you twat
19713,3,0,3,0,1,if we date get rid of ya ex s i will get rid of my hoes we do not need no interference
19714,3,1,2,0,1,swag fags are now hibernating because great america and christmas in the park are both closed
19715,3,0,3,0,1,11 11 i wish you would stop being a hoe
19716,3,0,3,0,1,birth control should be mandatory for some of you hoes
19717,3,0,3,0,1,guys at parties be screaming these hoes are not loyal but they drunk cheating on they gf with a girl who look like ra
19718,6,0,5,1,1,top 3 lies girls tell on twitter 1 my dms do not work 2 why is my twitter unfollowing people 3 i am not a hoe
19719,6,0,5,1,1,s o to all those girls who are curled up in a ball in their bed waiting for that goodnight text go to sleep bitch he
19720,3,1,2,0,1,you bitches with a cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies
19721,6,0,6,0,1,cannot just tell me anything bitch i am one click away from google at all times
19722,6,0,6,0,1,i swear i care bout everything but these bitches
19723,3,0,3,0,1,fuck them hoes i have bigger problems like do you cook at your house lol
19724,3,0,3,0,1,fuck them hoes i have bigger problems like do you ever cook at your house lmao
19725,6,0,6,0,1,lol what a fake bitch
19726,3,0,3,0,1,vibing with my bitches on this feeling good slowjams neveradullmoment withthesebitches
19727,4,1,3,0,1,hoes on gish road be lookin like talkin bout 5 dolla sucky sucky
19728,3,0,0,3,2,i wanted change and excitement and to shoot off in all directions myself like the colored arrows from a fourth of july
19729,3,0,1,2,2,charlie sheen engaged to porn star mens health tips sex toy the adult toys kiss
19730,3,1,2,0,1,there is only like one retarded fucking beaner that does and he is a stupid ass ex
19731,3,1,2,0,1,
19732,3,3,0,0,0,joshua is a faggot just suspend him on those grounds
19733,3,0,3,0,1,why is it always the bitches with no money no job no contribution to anything financial that have the highest standards
19734,3,0,3,0,1,pretty bitch is always comin thru
19735,3,0,3,0,1,dese hoes are not loyal wal mart teamignant hoodcomedy flytv lolatl bruh
19736,3,0,3,0,1,join me for 8 s no fucks given join bitch
19737,3,0,3,0,1,
19738,3,0,3,0,1,ever look at a bitch tweet and was like bitch stfu
19739,3,0,0,3,2,funny how rick scott accuses charlie crist of changing his positions on everything rick s positions are dictated by corp
19740,3,0,3,0,1,everyday i turn more into a cold heartless bitch
19741,3,0,3,0,1,
19742,3,1,2,0,1,hit that bitch with a bottle
19743,3,0,3,0,1,niggaaaaaa why these bitches trip so hard over a nigga when will they realize they are going to grow up regret the fool
19744,3,0,0,3,2,because hillbillies like sports to
19745,3,0,3,0,1,leavin no hope for these hoes
19746,3,1,2,0,1,
19747,3,0,3,0,1,
19748,3,1,2,0,1,i am not saying i am for this but studs will fuck trannys but will not let they bitch strap them down you muhfuckas childish lol
19749,3,0,3,0,1,you got to be straight forward with hoes tell them what you want from jump
19750,3,0,0,3,2,vice president biden his wife are in florida today to stump for democrat charlie crist in his bid for governor
19751,3,0,0,3,2,
19752,3,0,0,3,2,as nfl reportedly asks bird flipping m i a for another 15m let us revisit s column on ridiculousness
19753,3,0,3,0,1,24 her when we found her she was so sloppy and i tried to drag her to the car she was fighting back and the bitch was hea
19754,3,0,3,0,1,28 basically you cannot be bold and be a hoe at the same time
19755,3,2,1,0,0,
19756,3,0,3,0,1,lost my erection and found it in your girlfriends pussy
19757,3,1,2,0,1,1 day down 39 more days with out pot lent your a faggot
19758,3,0,2,1,1,
19759,3,0,0,3,2,your tweets remind me of the times when we did the oreo milkshake runs 1am in the morning
19760,3,1,2,0,1,i am going to get my crew on dis fuckin fag 3hunnad real talk nigga turn up
19761,3,2,1,0,0,fuuck jalens a slow bitch
19762,3,0,3,0,1,real few things worse than forcing a conversation with a dumb bitch
19763,3,0,3,0,1,chantel is not a side hoe because apparently she is lesbian i am done with life all these months hating her for no reason
19764,3,0,3,0,1,you are retarded enough to be both but atleast i have a date to bring you on for your birthday
19765,3,1,2,0,1,cheating are not no accident hoe fallin off a bike is a accident i are not never seen a bitch trip land on no dick
19766,3,0,3,0,1,you all hoes get boyfriends just to tweet about them then break up to dawg him on here lol
19767,3,0,3,0,1,
19768,3,0,3,0,1,are you kidding boycottcriminalintent just lost my fave program take a belt to that bitch
19769,6,0,6,0,1,i am so weak i am about to go stalk him now lmfao you lucky bitch
19770,3,0,0,3,2,guys with colored eyes
19771,3,0,0,3,2,just saw dawn of the planet of the apes one of the better moves i have seen this year i did not know if i wanted the apes or
19772,3,1,2,0,1,i was about to be like r you queer but c mon jen do you even need to ask
19773,3,0,0,3,2,i feel a lot of people trash talking indie for all sounding the same but i think any genre you are not v into tends to sound th
19774,3,0,0,3,2,anything below a a and we disown you ling ling
19775,3,0,0,3,2,dear oreo what is this i hear about a watermelon flavor keep your fake fruit flavor out of my crisco sandwiches love
19776,3,0,3,0,1,quote this tweet with the funniest pic in ya camera roll this bitch started it all
19777,3,0,3,0,1,
19778,3,0,3,0,1,not every female is a trophy some of you all hoes are just certificates of completion
19779,6,1,5,0,1,and also pussy if my shit offends you get off twitter block me and go suck a cock
19780,3,2,1,0,0,hey dicklicker it says i am happily divorced not bitter homophobic i am not scared of queers i hate them fudg
19781,3,0,3,0,1,i do not want the pussy if it makes me want to pay your bills and not sleep my sunday mornings away do not ruin my life
19782,3,0,0,3,2,does anyone know of a good pet sitter in cle northeast ohio specifically cats birds thanks clepets neo clevelan
19783,3,0,3,0,1,yeah i do not think that is okay fuckin drop it you should not even joke abo
19784,3,0,3,0,1,yeah basic bitches are a thing but how many straight white men do you know who are all the same and so boring
19785,3,0,3,0,1,nipple piercings are suppose to be a girls personal secret but you all hoes get them just to take a selfie
19786,3,0,0,3,2,when you has a frownie eats a brownie
19787,3,2,1,0,0,jessica i am not afraid to slit your throat tomorrow
19788,3,0,0,3,2,reds have not lost a series at yankee stadium since 1961 world series 76 08 12
19789,3,1,0,2,2,do not let a crisis go to waste dems exploiting ebola to trash repubs opposed to obama s choice for surgeon gen
19790,3,0,3,0,1,anxiety is such a cunt
19791,3,0,3,0,1,i am never watching brave heart again you cunts do not want freedom
19792,3,0,3,0,1,when people write a review of my comedy that starts with i am not easily offended but this was just not funny that cunt
19793,3,0,0,3,2,i hope the yankees game does not get rained out tonight it is going to be a special atmosphere and game jeter deser
19794,3,0,2,1,1,us ghettos driven by lib ideology forged by unions bankrupted by self serving ds catering 2parasites tcot
19795,3,1,0,2,2,us ghettos driven by liberal ideology forged by unions bankrupted by self serving dems catering 2parasites tcot
19796,3,2,0,1,0,us ghettos driven by liberal ideology forged by unions bankrupted by self serving dems catering to parasites tcot
19797,3,0,0,3,2,well i play flappy bird now and i do not know why
19798,3,0,3,0,1,dear everyone using natural deodorant it is not working you stinky bitch
19799,3,0,3,0,1,single nooo my nuts bitch
19800,3,0,3,0,1,i know who chubb talkin bout lmao definitely not my hoe
19801,3,0,3,0,1,my main bitch and my side bitch mad at me but i could give two fucks twofucks
19802,3,0,3,0,1,so i see no ones participating in the twitter purge pussies ihopeitssuposetobetonight
19803,3,0,3,0,1,your still on the side hoe stfu
19805,3,0,0,3,2,aurora is more ghetto then the bellos
19806,3,1,2,0,1,damn girl you is a straight hoe
19807,3,0,0,3,2,d emand e veryone s m oney o bjects c ollectively be r edistributed a mong t heir s upporters
19808,3,0,3,0,1,well i felt sorry for her before but that was stupid still though is a bitch who will not try that wit
19809,3,0,3,0,1,tbt halloween 2011 a spoopy hoe and her pimp daddy
19810,3,0,3,0,1,bitch nooooo kim been mine you dreaming
19811,3,0,3,0,1,bitch no i am talking to her
19812,3,0,0,3,2,i bet she is a new york yankee prog
19813,3,0,0,3,2,buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting who is more manly
19814,3,0,3,0,1,dallying is for bitches bro i dilly exclusively
19815,3,0,3,0,1,attention keshonna alexander had the best pussy in the world taste good asf
19816,3,0,3,0,1,how much does your wife wet pussy want another dick big head
19817,3,0,3,0,1,fat bitches that think they cute
19818,3,0,0,3,2,sheryl crow be my mom
19819,3,2,1,0,0,when kennies angry he talks like a ghetto black man and i really do not even think he notices hahahahahahaha i am laughing
19820,3,0,1,2,2,i drink unicorn tears and they say blondes do not age well you look like you are 20 ho
19821,3,0,3,0,1,if a woman cares about you she will get mad over little things if you cannot handle that you deserve a hoe
19822,6,0,6,0,1,nothing i hate more than a sneaky bitch
19823,6,0,6,0,1,bae will always be bae even when bae is not bae that is still bae therefore you hoes can move around please
19824,3,0,3,0,1,when you sitting next ya girl and ya side bitch text you hey babe
19825,3,0,3,0,1,you have been doing too much math homework hoe
19826,3,0,3,0,1,0 energy for these hoes
19827,3,0,3,0,1,these hoes are loyal plot twist
19828,3,0,3,0,1,i am snatching all your bitches at my leisuuuure
19829,3,0,3,0,1,if you hate people so much then go morph into a chihuahua since you want to be a little whiny bitch so badly
19830,3,0,3,0,1,so i basically become a fearless bitch when i am mad
19831,3,0,0,3,2,sir career though apka waise bhi khatam ho chukka you have become new amar singh so try for publicity kejr
19832,3,0,3,0,1,seeee let that bitch hop in your mentions one more time hear
19833,3,0,0,3,2,i wish i was one of those girls who guys liked no matter what ike i could wear sweats and my hair up and they would sti
19834,3,0,3,0,1,if i was a bird you would be the 1st person i d shit on
19835,6,1,5,0,1,aye bro you kno how this shit go we in this bitch solid af running free the 1st
19836,6,0,6,0,1,free the squaddd we in this bitch solid first block freee us
19837,3,1,2,0,1,give me head kiss yo nigga you a ill bitch
19838,3,0,3,0,1,gone kill me bitch nigga do not be a girl about
19839,3,0,3,0,1,i kno this bitch a thot she want to meet my momma now
19840,3,0,1,2,2,we may or may not be trash at taking pictures together
19841,3,0,0,3,2,che wigga if she puts up with you it is because she loves you now make it worth her while love her back
19842,3,0,3,0,1,i am so nice but i am such a bitch hard 2 explain
19843,3,2,1,0,0,how you real do not put no money on you nigga books but chu buy a bitch chanel just to hit the puss
19844,6,0,6,0,1,these bitches want to fuck me cuz dat molly got dem high
19845,3,0,3,0,1,ya bitches got boddies but act like they do not count because ya loved each other lmaoo
19846,3,0,3,0,1,watching the innocence of muslims that dude who played muhammed must be getting a ton of pussy now
19847,6,0,6,0,1,
19848,3,1,2,0,1,guys say don t wear leggings if you don t got no ass i see you pussies walking around in muscle shirts without any mus
19849,3,0,3,0,1,bet you will not them doe hoes gon be hoes shut up you a hoe
19850,3,1,2,0,1,you are a fag for using that emoji anyways you are one of my best friends there is never a dull moment
19852,3,0,1,2,2,tornado sirens atleast i will be dying with you guys and this ho
19853,3,0,2,1,1,i do not want no thot a thot is a girl that cannot get no from me hanging with the other little hoes wearing her be
19855,6,2,4,0,1,
19856,6,0,6,0,1,i am pretty sure just called that dude a faggot
19857,3,0,3,0,1,hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad want a cookie
19858,3,0,0,3,2,if jeremy lin dunked on lebron in a yankees cap and then celebrated by tebowing in front of brett favre would espn exp
19859,3,2,1,0,0,i would rather fuck a fat chick than allow a nigger into my house
19860,3,1,2,0,1,bruh you trash take yo ass back to college
19861,3,0,3,0,1,people be like from bae to who are you real quick i be like bitch do not play with me i will cut you
19862,3,0,3,0,1,someone will love your bitch ass it will not be me but someone will love you
19863,3,0,3,0,1,all of a sudden all these bitches like soccer today lol
